,订单id,交易id,父交易id,交易金额,错误码,交易类别,交易状态,交易创建日期
1798,7691101151,8343463775,8343264991,74.74,,capture,success,2016-08-24
1799,7691115167,8343464159,8343280351,65.0,,capture,success,2016-08-24
1800,7691221151,8343464223,8343395871,78.79,,capture,success,2016-08-24
1801,7691263839,8343464351,8343444447,107.0,,capture,success,2016-08-24
1802,7679159967,8343558175,8334996447,809.54,,refund,success,2016-08-24
1803,7691395999,8343589279,,115.0,,authorization,success,2016-08-24
1804,7691425759,8343620831,,39.0,,authorization,success,2016-08-24
1805,7691435231,8343631519,,112.97,,authorization,success,2016-08-24
1806,7691435231,8343631583,,112.97,,capture,success,2016-08-24
1807,7691435231,8343631647,,38.23,,refund,success,2016-08-24
1808,7678844575,8343633311,8334590495,112.97,,refund,success,2016-08-24
1809,7691441823,8343639327,,143.12,,authorization,success,2016-08-24
1810,7691441823,8343639391,,143.12,,capture,success,2016-08-24
1811,7691441823,8343639455,,38.24,,refund,success,2016-08-24
1812,7678860255,8343640543,8334609631,143.12,,refund,success,2016-08-24
1813,7691666975,8343886687,,112.97,,authorization,success,2016-08-24
1814,7691675167,8343892703,,101.8,card_declined,authorization,failure,2016-08-24
1815,7691675167,8343894687,,101.8,,authorization,success,2016-08-24
1816,7691739231,8343963871,,79.93,,authorization,success,2016-08-24
1817,7691739743,8343964511,,63.81,,authorization,success,2016-08-24
1818,7692217311,8344485087,,102.05,,authorization,success,2016-08-24
1819,7692232351,8344500895,,59.0,,authorization,success,2016-08-24
1820,7692247391,8344516959,,63.81,,authorization,success,2016-08-24
1821,7692419935,8344708255,,63.81,,authorization,success,2016-08-24
1822,7692890719,8345230879,,86.0,card_declined,authorization,failure,2016-08-25
1823,7692890719,8345232031,,86.0,card_declined,authorization,failure,2016-08-25
1824,7692890719,8345237919,,86.0,,authorization,success,2016-08-25
1825,7693103071,8345483039,,63.81,,authorization,success,2016-08-25
1826,7693363295,8345781343,,59.0,,authorization,success,2016-08-25
1827,7693365471,8345783775,,75.0,,authorization,success,2016-08-25
1828,7693842079,8346328607,,56.16,,authorization,success,2016-08-25
1829,7694075935,8346555999,,52.0,incorrect_zip,authorization,failure,2016-08-25
1830,7694075935,8346561439,,52.0,incorrect_zip,authorization,failure,2016-08-25
1831,7694075935,8346578207,,52.0,incorrect_zip,authorization,failure,2016-08-25
1832,7694075935,8346585759,,52.0,incorrect_zip,authorization,failure,2016-08-25
1833,7694075935,8346591903,,52.0,,authorization,success,2016-08-25
1834,7694179231,8346706271,,52.0,,authorization,success,2016-08-25
1835,7694317855,8346846815,,52.0,,authorization,success,2016-08-25
1836,7694330975,8346860063,,49.0,,authorization,success,2016-08-25
1837,7691395999,8346898719,8343589279,115.0,,capture,success,2016-08-25
1838,7691425759,8346899679,8343620831,39.0,,capture,success,2016-08-25
1839,7691666975,8346899743,8343886687,112.97,,capture,success,2016-08-25
1840,7691675167,8346900511,8343894687,101.8,,capture,success,2016-08-25
1841,7691739231,8346900703,8343963871,79.93,,capture,success,2016-08-25
1842,7691739743,8346901471,8343964511,63.81,,capture,success,2016-08-25
1843,7692217311,8346901855,8344485087,102.05,,capture,success,2016-08-25
1844,7692232351,8346902431,8344500895,59.0,,capture,success,2016-08-25
1845,7692247391,8346902559,8344516959,63.81,,capture,success,2016-08-25
1846,7692419935,8346902687,8344708255,63.81,,capture,success,2016-08-25
1847,7692890719,8346903199,8345237919,86.0,,capture,success,2016-08-25
1848,7693103071,8346903327,8345483039,63.81,,capture,success,2016-08-25
1849,7693363295,8346903583,8345781343,59.0,,capture,success,2016-08-25
1850,7693365471,8346903647,8345783775,75.0,,capture,success,2016-08-25
1851,7693842079,8346904543,8346328607,56.16,,capture,success,2016-08-25
1852,7694075935,8346905119,8346591903,52.0,,capture,success,2016-08-25
1853,7694179231,8346905311,8346706271,52.0,,capture,success,2016-08-25
1854,7694317855,8346905951,8346846815,52.0,,capture,success,2016-08-25
1855,7694330975,8346907039,8346860063,49.0,,capture,success,2016-08-25
1856,7694385631,8346920287,,52.0,,authorization,success,2016-08-25
1857,7694403743,8346942111,,123.45,,authorization,success,2016-08-25
1858,7694454111,8346995103,,52.0,,authorization,success,2016-08-25
1859,7694385631,8347085087,8346920287,52.0,,capture,success,2016-08-25
1860,7694403743,8347085983,8346942111,123.45,,capture,success,2016-08-25
1861,7694454111,8347086111,8346995103,52.0,,capture,success,2016-08-25
1862,7694677407,8347239135,,116.9,,authorization,success,2016-08-25
1863,7694807135,8347379935,,56.16,,authorization,success,2016-08-25
1864,7694902431,8347491807,,70.37,,authorization,success,2016-08-25
1865,7695074207,8347680159,,81.29,,authorization,success,2016-08-25
1866,7695103391,8347712479,,69.0,,authorization,success,2016-08-25
1867,7694807135,8347749727,8347379935,56.16,,capture,success,2016-08-25
1868,7694902431,8347749791,8347491807,70.37,,capture,success,2016-08-25
1869,7695074207,8347749919,8347680159,81.29,,capture,success,2016-08-25
1870,7695103391,8347749983,8347712479,69.0,,capture,success,2016-08-25
1871,7694677407,8347752223,8347239135,116.9,,capture,success,2016-08-25
1872,7679994143,8347755359,8335847711,104.0,,capture,success,2016-08-25
1873,7694677407,8347758623,8347752223,116.9,,refund,success,2016-08-25
1874,7695207327,8347820639,,71.01,incorrect_cvc,authorization,failure,2016-08-25
1875,7695207327,8347828319,,71.01,,authorization,success,2016-08-25
1876,7695207327,8347863967,8347828319,71.01,,capture,success,2016-08-25
1877,7695260895,8347889823,,247.0,,authorization,success,2016-08-25
1878,7677982687,8347933471,8333653023,78.01,,refund,success,2016-08-25
1879,7695260895,8347938271,8347889823,247.0,,capture,success,2016-08-25
1880,7695543135,8348205663,,34.31,,sale,success,2016-08-25
1881,7695576415,8348242847,,74.74,,sale,success,2016-08-25
1882,7695600287,8348269215,,34.31,,sale,success,2016-08-25
1883,7695600351,8348269407,,32.0,,sale,success,2016-08-25
1884,7695602399,8348271583,,34.31,,sale,success,2016-08-25
1885,7695608735,8348279327,,112.53,,sale,success,2016-08-25
1886,7695612895,8348283551,,45.24,,sale,success,2016-08-25
1887,7695614751,8348285727,,72.0,,sale,success,2016-08-25
1888,7695615199,8348286431,,45.24,,sale,success,2016-08-25
1889,7695619935,8348291679,,61.63,,sale,success,2016-08-25
1890,7695621343,8348293151,,45.24,,sale,success,2016-08-25
1891,7695630111,8348302303,,76.91,,sale,success,2016-08-25
1892,7695630943,8348303391,,34.31,,sale,success,2016-08-25
1893,7695635231,8348307807,,34.31,,sale,success,2016-08-25
1894,7695637535,8348310495,,42.0,,sale,success,2016-08-25
1895,7695639455,8348312415,,32.0,,sale,success,2016-08-25
1896,7695641439,8348314335,,34.31,,sale,success,2016-08-25
1897,7695644767,8348318175,,76.91,,sale,success,2016-08-25
1898,7695646623,8348320351,,42.0,,sale,success,2016-08-25
1899,7695647071,8348320799,,34.31,,sale,success,2016-08-25
1900,7695654175,8348327967,,82.93,,sale,success,2016-08-25
1901,7695664799,8348338975,,52.0,,sale,success,2016-08-25
1902,7695665951,8348340319,,52.0,,sale,success,2016-08-25
1903,7695667807,8348342175,,56.16,,sale,success,2016-08-25
1904,7695668255,8348342559,,131.1,,sale,success,2016-08-25
1905,7695670687,8348342879,,52.0,incorrect_cvc,sale,failure,2016-08-25
1906,7695670687,8348345055,,52.0,,sale,success,2016-08-25
1907,7695676831,8348351519,,42.0,,sale,success,2016-08-25
1908,7695690591,8348366815,,45.24,,sale,success,2016-08-25
1909,7695695583,8348372383,,52.0,,sale,success,2016-08-25
1910,7695720863,8348400031,,42.0,,sale,success,2016-08-25
1911,7695738015,8348418143,,34.31,,sale,success,2016-08-25
1912,7695769311,8348452319,,45.24,,sale,success,2016-08-25
1913,7695793887,8348479839,,49.0,,sale,success,2016-08-25
1914,7695803039,8348490655,,42.0,,sale,success,2016-08-25
1915,7695813791,8348502303,,81.29,,sale,success,2016-08-25
1916,7695868895,8348566559,,48.52,,sale,success,2016-08-25
1917,7695872607,8348570783,,52.0,,sale,success,2016-08-25
1918,7695904543,8348605407,,63.81,,sale,success,2016-08-25
1919,7695912735,8348615455,,32.0,,sale,success,2016-08-25
1920,7695919647,8348622943,,56.16,,sale,success,2016-08-25
1921,7695954271,8348660191,,32.0,,sale,success,2016-08-25
1922,7695973535,8348682527,,52.89,,sale,success,2016-08-25
1923,7695974559,8348683807,,112.53,,sale,success,2016-08-25
1924,7695977119,8348686559,,63.81,,sale,success,2016-08-25
1925,7696041503,8348754271,,56.16,,sale,success,2016-08-25
1926,7696043743,8348756511,,32.0,,sale,success,2016-08-25
1927,7696048415,8348761823,,108.0,,sale,success,2016-08-25
1928,7696057567,8348771871,,128.0,,sale,success,2016-08-25
1929,7696130911,8348851103,,34.31,,sale,success,2016-08-25
1930,7696138847,8348859423,,56.16,,sale,success,2016-08-25
1931,7696154783,8348877663,,56.16,,sale,success,2016-08-25
1932,7696162847,8348887007,,34.31,,sale,success,2016-08-25
1933,7696186975,8348913247,,56.16,,sale,success,2016-08-25
1934,7696240287,8348972575,,34.31,,sale,success,2016-08-25
1935,7696298463,8349037983,,86.0,,sale,success,2016-08-25
1936,7696310623,8349053023,,72.0,,sale,success,2016-08-25
1937,7696341023,8349087071,,34.31,,sale,success,2016-08-25
1938,7696455583,8349211295,,32.0,,sale,success,2016-08-25
1939,7696485343,8349244575,,32.0,incorrect_zip,sale,failure,2016-08-25
1940,7696485343,8349245663,,32.0,,sale,success,2016-08-25
1941,7696634783,8349410015,,120.28,,sale,success,2016-08-26
1942,7697362527,8350605855,,34.31,,sale,success,2016-08-26
1943,7697568095,8350835743,,74.74,,sale,success,2016-08-26
1944,7697664799,8350944607,,63.81,,sale,success,2016-08-26
1945,7698123167,8351466847,,41.96,,sale,success,2016-08-26
1946,7698427103,8351808543,,56.16,,sale,success,2016-08-26
1947,7698524831,8351916831,,111.88,,sale,success,2016-08-26
1948,7699384927,8352875679,,74.74,,sale,success,2016-08-26
1949,7699441759,8352937951,,45.24,,sale,success,2016-08-26
1950,7699611679,8353123679,,111.88,,sale,success,2016-08-26
1951,7699672863,8353188383,,108.6,,sale,success,2016-08-26
1952,7699723679,8353244575,,116.93,,sale,success,2016-08-26
1953,7700504863,8354119007,,132.86,,sale,success,2016-08-27
1954,7701958303,8355722591,,52.0,,sale,success,2016-08-27
1955,7702402207,8356211679,,75.0,,sale,success,2016-08-27
1956,7703027487,8356925279,,188.82,,sale,success,2016-08-28
1957,7703835039,8357893727,,45.24,,sale,success,2016-08-28
1958,7704492511,8358640479,,42.0,,sale,success,2016-08-28
1959,7704504031,8358653855,,95.05,,sale,success,2016-08-28
1960,7704514399,8358664159,,108.6,card_declined,sale,failure,2016-08-28
1961,7704514399,8358666719,,108.6,,sale,success,2016-08-28
1962,7704504031,8358679711,8358653855,95.05,,refund,success,2016-08-28
1963,7695576415,8358689887,8348242847,74.74,,refund,success,2016-08-28
1964,7704514399,8358723743,8358666719,108.6,,refund,success,2016-08-28
1965,7704606431,8358776159,,83.48,,sale,success,2016-08-28
1966,7704639263,8358812511,,157.32,,sale,success,2016-08-28
1967,7704639263,8358868895,8358812511,157.32,,refund,success,2016-08-28
1968,7704492511,8359237407,8358640479,42.0,,refund,success,2016-08-28
1969,7704606431,8359239327,8358776159,83.48,,refund,success,2016-08-28
1970,7705038559,8359269279,,7.0,,sale,success,2016-08-28
1971,7695954271,8359320671,8348660191,32.0,,refund,success,2016-08-28
1972,7696048415,8359687391,8348761823,108.0,,refund,success,2016-08-28
1973,7706880031,8361327327,,229.43,,sale,success,2016-08-29
1974,7679011615,8362722271,8334779935,119.83,,refund,success,2016-08-29
1975,7708103711,8362879711,,34.31,,sale,success,2016-08-29
1976,7708103711,8362935455,8362879711,34.31,,refund,success,2016-08-29
1977,7708591391,8363244575,,101.69,,sale,failure,2016-08-29
1978,7708591391,8363423839,,101.69,,sale,success,2016-08-29
1979,7708711007,8363555743,,69.0,,sale,success,2016-08-29
1980,7716058911,8371213215,,70.37,,sale,success,2016-08-30
1981,7695803039,8371600351,8348490655,42.0,,refund,success,2016-08-30
1982,7677726111,8371656799,8333486879,78.01,,refund,success,2016-08-30
1983,7694403743,8372141983,8347085983,74.29,,refund,success,2016-08-30
1984,7677789535,8372156639,8333500703,105.97,,refund,success,2016-08-30
1985,7702402207,8372224607,8356211679,75.0,,refund,success,2016-08-30
1986,7717025183,8372270047,,81.29,,sale,success,2016-08-30
1987,7678998303,8372290015,8334768287,132.19,,refund,success,2016-08-30
1988,7677460703,8372448159,8333456223,81.29,,refund,success,2016-08-30
1989,7678149919,8372466911,8333789151,81.29,,refund,success,2016-08-30
1990,7717301855,8372555871,,74.74,,sale,success,2016-08-30
1991,7687652831,8372619359,8342289631,74.29,,refund,success,2016-08-30
1992,7717507807,8372775519,,34.31,,sale,success,2016-08-30
1993,7676824287,8372777759,8333325087,27.32,,refund,success,2016-08-30
1994,7678428255,8372793695,8334106591,45.89,,refund,success,2016-08-30
1995,7678112735,8372811679,8333749599,74.29,,refund,success,2016-08-30
1996,7677283935,8372822687,8333338399,226.0,,refund,success,2016-08-30
1997,7717507807,8372963551,8372775519,34.31,,refund,success,2016-08-30
1998,7695793887,8373200863,8348479839,49.0,,refund,success,2016-08-30
1999,7696043743,8373208223,8348756511,32.0,,refund,success,2016-08-30
2000,7695664799,8373432671,8348338975,52.0,,refund,success,2016-08-30
2001,7695665951,8373434271,8348340319,52.0,,refund,success,2016-08-30
2002,7695670687,8373435871,8348345055,52.0,,refund,success,2016-08-30
2003,7695695583,8373439199,8348372383,52.0,,refund,success,2016-08-30
2004,7695720863,8373442271,8348400031,42.0,,refund,success,2016-08-30
2005,7695872607,8373453599,8348570783,52.0,,refund,success,2016-08-30
2006,7695919647,8373457759,8348622943,56.16,,refund,success,2016-08-30
2007,7696041503,8373461215,8348754271,56.16,,refund,success,2016-08-30
2008,7696057567,8373464991,8348771871,128.0,,refund,success,2016-08-30
2009,7696130911,8373466015,8348851103,34.31,,refund,success,2016-08-30
2010,7696138847,8373469023,8348859423,56.16,,refund,success,2016-08-30
2011,7696154783,8373470111,8348877663,56.16,,refund,success,2016-08-30
2012,7719197407,8374576543,,34.31,,sale,success,2016-08-31
2013,7696186975,8375993887,8348913247,56.16,,refund,success,2016-08-31
2014,7696240287,8375997919,8348972575,34.31,,refund,success,2016-08-31
2015,7696310623,8375999775,8349053023,72.0,,refund,success,2016-08-31
2016,7696341023,8376002207,8349087071,34.31,,refund,success,2016-08-31
2017,7696455583,8376004319,8349211295,32.0,,refund,success,2016-08-31
2018,7696485343,8376028959,8349245663,32.0,,refund,success,2016-08-31
2019,7696634783,8376031007,8349410015,120.28,,refund,success,2016-08-31
2020,7697362527,8376032863,8350605855,34.31,,refund,success,2016-08-31
2021,7698427103,8376037727,8351808543,56.16,,refund,success,2016-08-31
2022,7699441759,8376039135,8352937951,45.24,,refund,success,2016-08-31
2023,7701958303,8376041695,8355722591,52.0,,refund,success,2016-08-31
2024,7703835039,8376042655,8357893727,45.24,,refund,success,2016-08-31
2025,7719197407,8376881759,8374576543,34.31,,refund,success,2016-08-31
2026,7678266143,8384325535,8333928735,169.34,,refund,success,2016-09-01
2027,7677917407,8384335711,8333525215,102.05,,refund,success,2016-09-01
2028,7677891487,8384338975,8333520223,94.0,,refund,success,2016-09-01
2029,7676870751,8384350495,8333325663,68.0,,refund,success,2016-09-01
2030,7676567711,8331951647,,97.68,,authorization,success,2016-08-22
2031,7676596255,8331984607,,95.93,,authorization,success,2016-08-22
